segment,vehown,income,pTAZID,aTAZID,p_DISTLRG,a_DISTLRG,trip_weight_12,trip_weight_23
1veh_hi,1,hi,664.0,629.0,8.0,8.0,301.1468784,0.0
1veh_hi,1,hi,664.0,1660.0,8.0,14.0,0.0,98.83339744
1veh_hi,1,hi,673.0,1230.0,8.0,14.0,69.50503066,0.0
1veh_hi,1,hi,674.0,780.0,8.0,9.0,0.0,36.08686833
1veh_hi,1,hi,690.0,663.0,8.0,8.0,340.669744,0.0
1veh_hi,1,hi,691.0,965.0,8.0,12.0,0.0,189.20969334
1veh_hi,1,hi,693.0,630.0,8.0,8.0,0.0,375.44419998
1veh_hi,1,hi,693.0,634.0,8.0,8.0,110.9916428,0.0
1veh_hi,1,hi,693.0,663.0,8.0,8.0,0.0,630.8057
1veh_hi,1,hi,698.0,439.0,8.0,5.0,70.63271459,0.0
1veh_hi,1,hi,698.0,862.0,8.0,9.0,172.28687928,0.0
1veh_hi,1,hi,700.0,540.0,8.0,5.0,0.0,78.027
1veh_hi,1,hi,700.0,618.0,8.0,8.0,0.0,0.0
1veh_hi,1,hi,700.0,876.0,8.0,9.0,0.0,68.95474667
1veh_hi,1,hi,701.0,541.0,8.0,5.0,0.0,156.054
1veh_hi,1,hi,702.0,375.0,8.0,5.0,0.0,662.3087792
1veh_hi,1,hi,702.0,433.0,8.0,5.0,0.0,662.3087792
1veh_hi,1,hi,702.0,1205.0,8.0,14.0,0.0,102.30704666
1veh_hi,1,hi,703.0,375.0,8.0,5.0,0.0,662.3087792
1veh_hi,1,hi,704.0,691.0,8.0,8.0,0.0,423.13916997
1veh_hi,1,hi,705.0,326.0,8.0,4.0,0.0,63.78513333
1veh_hi,1,hi,705.0,720.0,8.0,8.0,0.0,63.78513333
1veh_hi,1,hi,707.0,720.0,8.0,8.0,0.0,234.5491334
1veh_hi,1,hi,721.0,326.0,8.0,4.0,0.0,63.78513333
1veh_hi,1,hi,721.0,720.0,8.0,8.0,0.0,191.35539999
1veh_hi,1,hi,723.0,877.0,8.0,9.0,0.0,749.9010592
1veh_hi,1,hi,723.0,1250.0,8.0,12.0,0.0,28.87415333
1veh_hi,1,hi,723.0,1439.0,8.0,12.0,0.0,86.62245999
1veh_hi,1,hi,730.0,764.0,8.0,8.0,61.5437558,0.0
1veh_hi,1,hi,737.0,455.0,8.0,5.0,0.0,109.0925523
1veh_hi,1,hi,739.0,756.0,8.0,8.0,0.0,0.0
1veh_hi,1,hi,739.0,1055.0,8.0,12.0,61.5437558,0.0
1veh_hi,1,hi,739.0,1087.0,8.0,13.0,0.0,0.0
1veh_hi,1,hi,744.0,1067.0,8.0,13.0,61.37836927,0.0
1veh_hi,1,hi,744.0,1573.0,8.0,12.0,0.0,87.58755998999999
1veh_hi,1,hi,744.0,1577.0,8.0,12.0,61.37836927,0.0
1veh_hi,1,hi,747.0,631.0,8.0,8.0,61.5437558,0.0
1veh_hi,1,hi,747.0,728.0,8.0,8.0,0.0,106.1115557
1veh_hi,1,hi,757.0,757.0,8.0,8.0,141.26542918,0.0
1veh_hi,1,hi,762.0,720.0,8.0,8.0,0.0,465.937374
1veh_hi,1,hi,767.0,750.0,8.0,8.0,0.0,207.9792896
1veh_hi,1,hi,776.0,978.0,9.0,11.0,101.48156152,0.0
1veh_hi,1,hi,776.0,979.0,9.0,12.0,50.60442506,0.0
1veh_hi,1,hi,785.0,787.0,9.0,9.0,150.90485572,0.0
1veh_hi,1,hi,786.0,749.0,9.0,8.0,0.0,303.762675
1veh_hi,1,hi,787.0,787.0,9.0,9.0,42.78705083,0.0
1veh_hi,1,hi,787.0,978.0,9.0,11.0,85.57410166,0.0
1veh_hi,1,hi,788.0,1007.0,9.0,14.0,0.0,0.0
1veh_hi,1,hi,788.0,1516.0,9.0,14.0,0.0,122.23379
1veh_hi,1,hi,797.0,1077.0,9.0,13.0,50.74078076,0.0
1veh_hi,1,hi,808.0,780.0,9.0,9.0,0.0,56.90156176
1veh_hi,1,hi,808.0,826.0,9.0,9.0,0.0,85.35234264
1veh_hi,1,hi,809.0,2860.0,9.0,21.0,0.0,209.3085144
1veh_hi,1,hi,810.0,824.0,9.0,9.0,0.0,270.8458208
1veh_hi,1,hi,810.0,1077.0,9.0,13.0,50.74078076,0.0
1veh_hi,1,hi,810.0,1080.0,9.0,13.0,50.74078076,0.0
1veh_hi,1,hi,811.0,855.0,9.0,9.0,0.0,221.4067002
1veh_hi,1,hi,812.0,978.0,9.0,11.0,0.0,39.42564
1veh_hi,1,hi,814.0,1192.0,9.0,14.0,116.15566408,0.0
1veh_hi,1,hi,814.0,1331.0,9.0,12.0,116.15566408,0.0
1veh_hi,1,hi,825.0,1084.0,9.0,13.0,0.0,19.022908666
1veh_hi,1,hi,827.0,1082.0,9.0,13.0,0.0,135.4018432
1veh_hi,1,hi,830.0,1029.0,9.0,13.0,0.0,110.36923998
1veh_hi,1,hi,832.0,1212.0,9.0,12.0,0.0,81.48919334
1veh_hi,1,hi,834.0,865.0,9.0,9.0,187.86867298,0.0
1veh_hi,1,hi,834.0,1273.0,9.0,14.0,93.93433649,0.0
1veh_hi,1,hi,837.0,1573.0,9.0,12.0,0.0,49.43704667
1veh_hi,1,hi,838.0,630.0,9.0,8.0,0.0,0.0
1veh_hi,1,hi,840.0,630.0,9.0,8.0,0.0,32.19456
1veh_hi,1,hi,840.0,840.0,9.0,9.0,385.88401284,0.0
1veh_hi,1,hi,840.0,841.0,9.0,9.0,0.0,32.19456
1veh_hi,1,hi,840.0,1035.0,9.0,13.0,192.94200642,0.0
1veh_hi,1,hi,844.0,1221.0,9.0,12.0,0.0,329.3813248
1veh_hi,1,hi,848.0,1293.0,9.0,14.0,0.0,149.329056
1veh_hi,1,hi,862.0,1158.0,9.0,14.0,193.46189656,0.0
1veh_hi,1,hi,862.0,1161.0,9.0,14.0,290.19284484,0.0
1veh_hi,1,hi,866.0,1084.0,9.0,13.0,0.0,48.50223333
1veh_hi,1,hi,868.0,876.0,9.0,9.0,553.0367229000001,0.0
1veh_hi,1,hi,871.0,823.0,9.0,9.0,150.34157774,0.0
1veh_hi,1,hi,874.0,958.0,9.0,11.0,0.0,444.0655376
1veh_hi,1,hi,874.0,998.0,9.0,14.0,65.67436116,0.0
1veh_hi,1,hi,876.0,787.0,9.0,9.0,0.0,85.35568
1veh_hi,1,hi,876.0,807.0,9.0,9.0,0.0,42.67784
1veh_hi,1,hi,876.0,872.0,9.0,9.0,0.0,128.03352
1veh_hi,1,hi,876.0,877.0,9.0,9.0,0.0,406.26873120000005
1veh_hi,1,hi,876.0,984.0,9.0,12.0,150.74667926,0.0
1veh_hi,1,hi,876.0,1258.0,9.0,14.0,0.0,264.421784
1veh_hi,1,hi,876.0,1985.0,9.0,16.0,0.0,270.8458208
1veh_hi,1,hi,880.0,1007.0,9.0,14.0,0.0,429.7647392
1veh_hi,1,hi,884.0,437.0,9.0,5.0,0.0,62.33757334
1veh_hi,1,hi,884.0,872.0,9.0,9.0,0.0,124.67514668
1veh_hi,1,hi,884.0,879.0,9.0,9.0,0.0,93.50636001
1veh_hi,1,hi,888.0,1037.0,9.0,13.0,184.3455743,0.0
1veh_hi,1,hi,896.0,1011.0,9.0,12.0,0.0,581.988588
1veh_hi,1,hi,936.0,1683.0,15.0,14.0,59.43893108,0.0
1veh_hi,1,hi,951.0,979.0,12.0,12.0,0.0,282.05536001999997
1veh_hi,1,hi,951.0,1027.0,12.0,13.0,0.0,234.5479016
1veh_hi,1,hi,951.0,1440.0,12.0,12.0,0.0,408.4903024
1veh_hi,1,hi,961.0,972.0,12.0,14.0,0.0,113.599556
1veh_hi,1,hi,961.0,1634.0,12.0,14.0,0.0,353.3437296
1veh_hi,1,hi,962.0,2931.0,12.0,21.0,0.0,102.5527432
1veh_hi,1,hi,964.0,1048.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,964.0,1051.0,14.0,14.0,0.0,216.206452
1veh_hi,1,hi,964.0,1867.0,14.0,17.0,0.0,328.633807
1veh_hi,1,hi,968.0,1075.0,12.0,13.0,0.0,740.8188335
1veh_hi,1,hi,968.0,1100.0,12.0,14.0,0.0,1481.6376668
1veh_hi,1,hi,970.0,1036.0,12.0,13.0,0.0,73.66616768
1veh_hi,1,hi,970.0,1105.0,12.0,12.0,0.0,27.52058
1veh_hi,1,hi,970.0,1211.0,12.0,12.0,0.0,55.04116
1veh_hi,1,hi,970.0,1488.0,12.0,12.0,0.0,138.6675632
1veh_hi,1,hi,971.0,1051.0,14.0,14.0,0.0,36.17987667
1veh_hi,1,hi,971.0,1078.0,14.0,13.0,0.0,44.15795
1veh_hi,1,hi,971.0,1090.0,14.0,13.0,133.66402608,0.0
1veh_hi,1,hi,971.0,1598.0,14.0,12.0,0.0,0.0
1veh_hi,1,hi,971.0,1677.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,973.0,1036.0,14.0,13.0,314.2111041,0.0
1veh_hi,1,hi,973.0,1173.0,14.0,12.0,0.0,103.029816
1veh_hi,1,hi,981.0,994.0,12.0,14.0,0.0,252.9357216
1veh_hi,1,hi,981.0,1096.0,12.0,14.0,0.0,344.592664
1veh_hi,1,hi,984.0,965.0,12.0,12.0,0.0,34.15860584
1veh_hi,1,hi,984.0,978.0,12.0,11.0,227.9127987,0.0
1veh_hi,1,hi,984.0,1010.0,12.0,12.0,0.0,418.6994128
1veh_hi,1,hi,984.0,2104.0,12.0,16.0,0.0,14.945762666
1veh_hi,1,hi,985.0,1035.0,12.0,13.0,0.0,60.08546016
1veh_hi,1,hi,987.0,1258.0,12.0,14.0,0.0,215.34718002
1veh_hi,1,hi,987.0,1325.0,12.0,12.0,290.859316,0.0
1veh_hi,1,hi,990.0,965.0,14.0,12.0,0.0,177.00737
1veh_hi,1,hi,990.0,1146.0,14.0,13.0,0.0,38.3732664
1veh_hi,1,hi,991.0,1147.0,14.0,13.0,262.5576512,0.0
1veh_hi,1,hi,991.0,1480.0,14.0,12.0,240.4098022,0.0
1veh_hi,1,hi,994.0,1138.0,14.0,13.0,210.0385058,0.0
1veh_hi,1,hi,995.0,502.0,14.0,4.0,241.0575962,0.0
1veh_hi,1,hi,995.0,831.0,14.0,9.0,0.0,238.1925972
1veh_hi,1,hi,995.0,832.0,14.0,9.0,0.0,50.10684
1veh_hi,1,hi,995.0,1039.0,14.0,13.0,241.0575962,0.0
1veh_hi,1,hi,995.0,1386.0,14.0,12.0,0.0,60.04382268
1veh_hi,1,hi,995.0,1573.0,14.0,12.0,0.0,0.0
1veh_hi,1,hi,996.0,1051.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,997.0,787.0,14.0,9.0,0.0,201.360252
1veh_hi,1,hi,998.0,973.0,14.0,14.0,0.0,22.50839667
1veh_hi,1,hi,998.0,979.0,14.0,12.0,0.0,48.831033335
1veh_hi,1,hi,998.0,985.0,14.0,12.0,0.0,108.9672952
1veh_hi,1,hi,998.0,1000.0,14.0,14.0,0.0,45.01679334
1veh_hi,1,hi,998.0,1067.0,14.0,13.0,0.0,108.5696115
1veh_hi,1,hi,998.0,1227.0,14.0,14.0,0.0,251.8197984
1veh_hi,1,hi,998.0,1374.0,14.0,11.0,0.0,0.0
1veh_hi,1,hi,998.0,1469.0,14.0,12.0,0.0,251.8197984
1veh_hi,1,hi,998.0,3038.0,14.0,21.0,0.0,75.3569032
1veh_hi,1,hi,1000.0,1000.0,14.0,14.0,58.23212535,0.0
1veh_hi,1,hi,1002.0,965.0,14.0,12.0,116.4642507,0.0
1veh_hi,1,hi,1002.0,1007.0,14.0,14.0,0.0,7.905045333
1veh_hi,1,hi,1002.0,1051.0,14.0,14.0,210.0385058,0.0
1veh_hi,1,hi,1002.0,1077.0,14.0,13.0,126.85175904,0.0
1veh_hi,1,hi,1002.0,1469.0,14.0,12.0,0.0,0.0
1veh_hi,1,hi,1003.0,1022.0,14.0,12.0,116.15127634,0.0
1veh_hi,1,hi,1003.0,1235.0,14.0,14.0,116.15127634,0.0
1veh_hi,1,hi,1003.0,1446.0,14.0,14.0,163.01623162,0.0
1veh_hi,1,hi,1006.0,1007.0,14.0,14.0,0.0,131.3764576
1veh_hi,1,hi,1025.0,972.0,13.0,14.0,0.0,93.32849332
1veh_hi,1,hi,1031.0,1057.0,13.0,12.0,118.75084628,0.0
1veh_hi,1,hi,1036.0,1102.0,13.0,14.0,0.0,82.62818335
1veh_hi,1,hi,1036.0,1327.0,13.0,12.0,0.0,16.52563667
1veh_hi,1,hi,1037.0,965.0,13.0,12.0,0.0,0.0
1veh_hi,1,hi,1037.0,1091.0,13.0,14.0,0.0,16.52563667
1veh_hi,1,hi,1037.0,1102.0,13.0,14.0,0.0,16.52563667
1veh_hi,1,hi,1038.0,984.0,13.0,12.0,0.0,18.3842784
1veh_hi,1,hi,1038.0,1038.0,13.0,13.0,0.0,33.63227066
1veh_hi,1,hi,1038.0,1051.0,13.0,14.0,0.0,50.448405990000005
1veh_hi,1,hi,1038.0,1067.0,13.0,13.0,241.0575962,0.0
1veh_hi,1,hi,1038.0,1078.0,13.0,13.0,0.0,184.06301984
1veh_hi,1,hi,1038.0,1081.0,13.0,13.0,0.0,18.3842784
1veh_hi,1,hi,1038.0,1102.0,13.0,14.0,210.0385058,0.0
1veh_hi,1,hi,1038.0,1171.0,13.0,12.0,210.0385058,0.0
1veh_hi,1,hi,1038.0,2860.0,13.0,21.0,0.0,105.5984432
1veh_hi,1,hi,1039.0,973.0,13.0,14.0,0.0,0.0
1veh_hi,1,hi,1039.0,998.0,13.0,14.0,0.0,123.863526
1veh_hi,1,hi,1039.0,1035.0,13.0,13.0,0.0,0.0
1veh_hi,1,hi,1039.0,1039.0,13.0,13.0,116.15127634,0.0
1veh_hi,1,hi,1039.0,3028.0,13.0,21.0,0.0,61.931763
1veh_hi,1,hi,1043.0,1051.0,14.0,14.0,0.0,372.8466064
1veh_hi,1,hi,1043.0,1090.0,14.0,13.0,0.0,0.0
1veh_hi,1,hi,1043.0,1093.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,1043.0,1102.0,14.0,14.0,0.0,29.8223848
1veh_hi,1,hi,1045.0,1007.0,14.0,14.0,462.74532846,0.0
1veh_hi,1,hi,1045.0,1036.0,14.0,13.0,0.0,53.44206333
1veh_hi,1,hi,1045.0,1045.0,14.0,14.0,154.24844282,0.0
1veh_hi,1,hi,1045.0,1081.0,14.0,13.0,0.0,267.21031665000004
1veh_hi,1,hi,1045.0,1096.0,14.0,14.0,240.4098022,0.0
1veh_hi,1,hi,1045.0,1105.0,14.0,12.0,0.0,392.67316
1veh_hi,1,hi,1045.0,1506.0,14.0,14.0,240.4098022,0.0
1veh_hi,1,hi,1046.0,1037.0,14.0,13.0,232.30255268,0.0
1veh_hi,1,hi,1047.0,1051.0,14.0,14.0,0.0,140.7116288
1veh_hi,1,hi,1047.0,1958.0,14.0,16.0,0.0,137.8021968
1veh_hi,1,hi,1047.0,2120.0,14.0,17.0,209.4740694,0.0
1veh_hi,1,hi,1048.0,1027.0,14.0,13.0,0.0,62.77856001
1veh_hi,1,hi,1048.0,1048.0,14.0,14.0,72.79279576,0.0
1veh_hi,1,hi,1048.0,1051.0,14.0,14.0,209.4740694,0.0
1veh_hi,1,hi,1048.0,1095.0,14.0,14.0,72.79279576,0.0
1veh_hi,1,hi,1048.0,1101.0,14.0,14.0,0.0,41.85237334
1veh_hi,1,hi,1048.0,1167.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,1049.0,1035.0,14.0,13.0,268.79976372,0.0
1veh_hi,1,hi,1050.0,1051.0,14.0,14.0,58.07563817,129.17570664
1veh_hi,1,hi,1060.0,1029.0,12.0,13.0,283.8131284,0.0
1veh_hi,1,hi,1060.0,1062.0,12.0,12.0,283.8131284,0.0
1veh_hi,1,hi,1062.0,1183.0,12.0,12.0,618.2531436,0.0
1veh_hi,1,hi,1065.0,1051.0,13.0,14.0,0.0,197.6883424
1veh_hi,1,hi,1067.0,1083.0,13.0,13.0,0.0,51.99171248
1veh_hi,1,hi,1067.0,1211.0,13.0,12.0,0.0,71.38640001
1veh_hi,1,hi,1070.0,1043.0,13.0,14.0,0.0,103.387588
1veh_hi,1,hi,1071.0,1080.0,13.0,13.0,0.0,141.02145952
1veh_hi,1,hi,1071.0,1700.0,13.0,17.0,133.4503185,0.0
1veh_hi,1,hi,1075.0,1097.0,13.0,14.0,0.0,96.10575408
1veh_hi,1,hi,1075.0,1129.0,13.0,13.0,0.0,192.21150816
1veh_hi,1,hi,1077.0,978.0,13.0,11.0,83.1084017,0.0
1veh_hi,1,hi,1077.0,1090.0,13.0,13.0,0.0,323.3180752
1veh_hi,1,hi,1077.0,1167.0,13.0,14.0,166.2168034,0.0
1veh_hi,1,hi,1082.0,1037.0,13.0,13.0,214.1622872,0.0
1veh_hi,1,hi,1082.0,2824.0,13.0,21.0,129.3422973,0.0
1veh_hi,1,hi,1085.0,1027.0,13.0,13.0,166.66468138,0.0
1veh_hi,1,hi,1085.0,1047.0,13.0,14.0,249.99702206999999,0.0
1veh_hi,1,hi,1089.0,1363.0,13.0,12.0,0.0,0.0
1veh_hi,1,hi,1089.0,1364.0,13.0,12.0,0.0,45.00753801
1veh_hi,1,hi,1090.0,1051.0,13.0,14.0,0.0,56.57304
1veh_hi,1,hi,1092.0,2118.0,14.0,16.0,0.0,39.4402456
1veh_hi,1,hi,1093.0,985.0,14.0,12.0,0.0,34.74588667
1veh_hi,1,hi,1093.0,1086.0,14.0,13.0,0.0,55.7099
1veh_hi,1,hi,1093.0,1088.0,14.0,13.0,0.0,111.4198
1veh_hi,1,hi,1093.0,1246.0,14.0,12.0,0.0,69.49177334
1veh_hi,1,hi,1094.0,965.0,14.0,12.0,0.0,153.3767248
1veh_hi,1,hi,1094.0,979.0,14.0,12.0,0.0,153.3767248
1veh_hi,1,hi,1094.0,1017.0,14.0,12.0,261.7613572,0.0
1veh_hi,1,hi,1094.0,1082.0,14.0,13.0,0.0,0.0
1veh_hi,1,hi,1094.0,1802.0,14.0,17.0,0.0,68.44995784
1veh_hi,1,hi,1094.0,2758.0,14.0,20.0,0.0,0.0
1veh_hi,1,hi,1095.0,1849.0,14.0,17.0,0.0,105.2534944
1veh_hi,1,hi,1096.0,985.0,14.0,12.0,58.07563817,0.0
1veh_hi,1,hi,1097.0,1027.0,14.0,13.0,0.0,10.090628666
1veh_hi,1,hi,1097.0,1051.0,14.0,14.0,0.0,30.271885998000002
1veh_hi,1,hi,1098.0,1007.0,14.0,14.0,0.0,37.51736048
1veh_hi,1,hi,1098.0,1077.0,14.0,13.0,0.0,190.8468224
1veh_hi,1,hi,1098.0,1088.0,14.0,13.0,0.0,94.2775744
1veh_hi,1,hi,1098.0,1095.0,14.0,14.0,0.0,29.0485528
1veh_hi,1,hi,1099.0,1213.0,14.0,12.0,0.0,16.411946666
1veh_hi,1,hi,1100.0,1048.0,14.0,14.0,166.57934572,0.0
1veh_hi,1,hi,1100.0,1102.0,14.0,14.0,166.57934572,0.0
1veh_hi,1,hi,1100.0,1263.0,14.0,14.0,58.23212535,0.0
1veh_hi,1,hi,1101.0,1007.0,14.0,14.0,58.23212535,0.0
1veh_hi,1,hi,1101.0,1663.0,14.0,14.0,114.3859758,0.0
1veh_hi,1,hi,1101.0,1700.0,14.0,17.0,0.0,52.804016
1veh_hi,1,hi,1108.0,1577.0,12.0,12.0,222.3915165,0.0
1veh_hi,1,hi,1116.0,1069.0,13.0,13.0,0.0,0.0
1veh_hi,1,hi,1116.0,1251.0,13.0,12.0,0.0,0.0
1veh_hi,1,hi,1116.0,1332.0,13.0,11.0,0.0,188.92426
1veh_hi,1,hi,1124.0,1077.0,13.0,13.0,0.0,111.6111984
1veh_hi,1,hi,1130.0,1077.0,13.0,13.0,0.0,17.34398133
1veh_hi,1,hi,1130.0,1078.0,13.0,13.0,0.0,52.031943989999995
1veh_hi,1,hi,1130.0,1587.0,13.0,12.0,0.0,34.68796266
1veh_hi,1,hi,1131.0,1573.0,13.0,12.0,0.0,342.0666976
1veh_hi,1,hi,1140.0,1545.0,13.0,14.0,0.0,197.6883424
1veh_hi,1,hi,1144.0,1136.0,13.0,13.0,0.0,17.34398133
1veh_hi,1,hi,1148.0,1007.0,13.0,14.0,0.0,26.742198000000002
1veh_hi,1,hi,1148.0,1094.0,13.0,14.0,0.0,0.0
1veh_hi,1,hi,1148.0,1384.0,13.0,12.0,59.37542314,0.0
1veh_hi,1,hi,1148.0,1449.0,13.0,14.0,0.0,0.0
1veh_hi,1,hi,1148.0,1479.0,13.0,12.0,0.0,101.3750472
1veh_hi,1,hi,1149.0,787.0,13.0,9.0,0.0,29.97029296
1veh_hi,1,hi,1149.0,1082.0,13.0,13.0,0.0,115.34483334999999
1veh_hi,1,hi,1149.0,1085.0,13.0,13.0,0.0,23.06896667
1veh_hi,1,hi,1149.0,1115.0,13.0,13.0,0.0,23.06896667
1veh_hi,1,hi,1149.0,1143.0,13.0,13.0,0.0,138.41380002
1veh_hi,1,hi,1149.0,1147.0,13.0,13.0,0.0,92.27586667
1veh_hi,1,hi,1149.0,1155.0,13.0,14.0,0.0,23.06896667
1veh_hi,1,hi,1153.0,1051.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,1153.0,1087.0,14.0,13.0,0.0,0.0
1veh_hi,1,hi,1153.0,1141.0,14.0,13.0,0.0,0.0
1veh_hi,1,hi,1153.0,1198.0,14.0,14.0,241.0575962,0.0
1veh_hi,1,hi,1153.0,1258.0,14.0,14.0,0.0,352.28885682000003
1veh_hi,1,hi,1153.0,1580.0,14.0,12.0,0.0,28.58893334
1veh_hi,1,hi,1153.0,1776.0,14.0,16.0,0.0,0.0
1veh_hi,1,hi,1154.0,1580.0,14.0,12.0,116.4642507,0.0
1veh_hi,1,hi,1156.0,1048.0,14.0,14.0,0.0,158.2666712
1veh_hi,1,hi,1156.0,2139.0,14.0,16.0,0.0,42.61832
1veh_hi,1,hi,1157.0,965.0,14.0,12.0,0.0,30.00502534
1veh_hi,1,hi,1157.0,1102.0,14.0,14.0,66.83201304,0.0
1veh_hi,1,hi,1157.0,1105.0,14.0,12.0,0.0,30.02191134
1veh_hi,1,hi,1157.0,1147.0,14.0,13.0,133.66402608,66.08389152
1veh_hi,1,hi,1157.0,1167.0,14.0,14.0,0.0,115.45691392
1veh_hi,1,hi,1158.0,1051.0,14.0,14.0,0.0,76.85995216
1veh_hi,1,hi,1158.0,1634.0,14.0,14.0,0.0,13.201004
1veh_hi,1,hi,1159.0,1830.0,14.0,17.0,0.0,87.20951968
1veh_hi,1,hi,1160.0,1007.0,14.0,14.0,0.0,16.13544448
1veh_hi,1,hi,1160.0,1017.0,14.0,12.0,0.0,53.31317666
1veh_hi,1,hi,1160.0,1102.0,14.0,14.0,0.0,16.13544448
1veh_hi,1,hi,1160.0,1159.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,1160.0,1508.0,14.0,14.0,0.0,65.96800499999999
1veh_hi,1,hi,1161.0,1634.0,14.0,14.0,0.0,39.603012
1veh_hi,1,hi,1161.0,1973.0,14.0,16.0,0.0,116.57656800000001
1veh_hi,1,hi,1162.0,1010.0,14.0,12.0,0.0,110.4252032
1veh_hi,1,hi,1162.0,1264.0,14.0,14.0,174.69637605,0.0
1veh_hi,1,hi,1162.0,1275.0,14.0,14.0,58.23212535,0.0
1veh_hi,1,hi,1162.0,2552.0,14.0,20.0,0.0,78.95657936
1veh_hi,1,hi,1163.0,1007.0,14.0,14.0,0.0,37.44050928
1veh_hi,1,hi,1163.0,1038.0,14.0,13.0,210.0385058,0.0
1veh_hi,1,hi,1163.0,1147.0,14.0,13.0,0.0,79.16160599999999
1veh_hi,1,hi,1163.0,1167.0,14.0,14.0,0.0,37.44050928
1veh_hi,1,hi,1163.0,1219.0,14.0,12.0,0.0,0.0
1veh_hi,1,hi,1168.0,704.0,14.0,8.0,0.0,99.9068415
1veh_hi,1,hi,1178.0,751.0,12.0,8.0,0.0,155.0058304
1veh_hi,1,hi,1178.0,1116.0,12.0,13.0,0.0,203.95504
1veh_hi,1,hi,1179.0,1082.0,12.0,13.0,0.0,119.88268
1veh_hi,1,hi,1179.0,1215.0,12.0,12.0,0.0,38.50707999
1veh_hi,1,hi,1179.0,1247.0,12.0,12.0,0.0,0.0
1veh_hi,1,hi,1179.0,1258.0,12.0,14.0,0.0,25.67138666
1veh_hi,1,hi,1179.0,1555.0,12.0,14.0,0.0,262.6586144
1veh_hi,1,hi,1180.0,1051.0,12.0,14.0,0.0,15.96468768
1veh_hi,1,hi,1180.0,1117.0,12.0,13.0,0.0,86.38500024
1veh_hi,1,hi,1183.0,1123.0,12.0,13.0,0.0,144.9079688
1veh_hi,1,hi,1184.0,1497.0,12.0,14.0,0.0,238.5847936
1veh_hi,1,hi,1186.0,1332.0,14.0,11.0,0.0,0.0
1veh_hi,1,hi,1188.0,1348.0,14.0,12.0,0.0,63.12817334
1veh_hi,1,hi,1189.0,2860.0,14.0,21.0,0.0,0.0
1veh_hi,1,hi,1190.0,1138.0,14.0,13.0,0.0,51.40449334
1veh_hi,1,hi,1190.0,1371.0,14.0,12.0,0.0,51.40449334
1veh_hi,1,hi,1191.0,1143.0,14.0,13.0,0.0,158.17710976
1veh_hi,1,hi,1194.0,985.0,14.0,12.0,145.58559152,0.0
1veh_hi,1,hi,1194.0,1007.0,14.0,14.0,0.0,7.461388333
1veh_hi,1,hi,1194.0,1017.0,14.0,12.0,145.58559152,0.0
1veh_hi,1,hi,1194.0,1052.0,14.0,14.0,116.4642507,0.0
1veh_hi,1,hi,1194.0,1136.0,14.0,13.0,0.0,90.23806666
1veh_hi,1,hi,1194.0,1217.0,14.0,12.0,0.0,14.922776666
1veh_hi,1,hi,1194.0,1276.0,14.0,14.0,0.0,616.0582752
1veh_hi,1,hi,1194.0,1279.0,14.0,14.0,0.0,0.0
1veh_hi,1,hi,1194.0,1746.0,14.0,15.0,0.0,78.48183999
1veh_hi,1,hi,1195.0,1007.0,14.0,14.0,0.0,135.11846668
1veh_hi,1,hi,1195.0,1051.0,14.0,14.0,163.45548552,0.0
1veh_hi,1,hi,1195.0,1087.0,14.0,13.0,210.0385058,0.0
1veh_hi,1,hi,1195.0,1219.0,14.0,12.0,0.0,128.188528
1veh_hi,1,hi,1195.0,1280.0,14.0,14.0,172.71897806,0.0
1veh_hi,1,hi,1195.0,1438.0,14.0,16.0,172.71897806,0.0
1veh_hi,1,hi,1198.0,1007.0,14.0,14.0,210.0385058,0.0
1veh_hi,1,hi,1198.0,1011.0,14.0,12.0,0.0,42.2059768
1veh_hi,1,hi,1198.0,1044.0,14.0,14.0,0.0,193.25922665000002
1veh_hi,1,hi,1198.0,1051.0,14.0,14.0,0.0,84.4119536
1veh_hi,1,hi,1198.0,1211.0,14.0,12.0,0.0,34.36253867
1veh_hi,1,hi,1198.0,1212.0,14.0,12.0,0.0,137.45015468
1veh_hi,1,hi,1198.0,1536.0,14.0,14.0,0.0,153.01896544
1veh_hi,1,hi,1198.0,1580.0,14.0,12.0,116.4642507,0.0
1veh_hi,1,hi,1200.0,1051.0,14.0,14.0,0.0,90.64810928
1veh_hi,1,hi,1201.0,1826.0,14.0,17.0,0.0,85.8007624
1veh_hi,1,hi,1202.0,1051.0,14.0,14.0,145.58559152,0.0
1veh_hi,1,hi,1203.0,1632.0,14.0,12.0,133.30483076,0.0
1veh_hi,1,hi,1203.0,1634.0,14.0,14.0,0.0,71.353935
1veh_hi,1,hi,1206.0,1051.0,14.0,14.0,0.0,222.59145999000003
1veh_hi,1,hi,1220.0,1515.0,12.0,14.0,0.0,35.05881334
1veh_hi,1,hi,1229.0,965.0,14.0,12.0,126.85175904,0.0
1veh_hi,1,hi,1231.0,974.0,14.0,14.0,0.0,11.940015334
